card_number,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob
3593399694467420,Douglas,Smith,M,85932 Marc Throughway Apt. 080,Knowlesville,NY,14479,43.2363,-78.3138,275,TEFL teacher,8/18/1964
3595111028444130,Jeffery,Sanders,M,5278 Sarah Station Apt. 009,Cardwell,MO,63829,36.0434,-90.2907,1120,Television floor manager,4/17/1957
3595192916105580,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",5/14/1993
3596357274378600,David,Everett,M,4138 David Fall,Morrisdale,PA,16858,41.0001,-78.2357,3688,Advice worker,5/27/1973
3597926034019600,Derrick,Flores,M,83690 Nicholas Ports Apt. 846,Oakland,TN,38060,35.2229,-89.5518,9496,Furniture conservator/restorer,3/23/1993
3597980945245810,Mark,Allen,M,25360 Mcgee Forge,De Queen,AR,71832,34.0442,-94.3386,11253,"Scientist, biomedical",4/25/1957
3598304579370080,Vincent,Flowers,M,0189 Emily Prairie,Wichita,KS,67232,37.6395,-97.1714,409656,Heritage manager,12/27/1985
3598634130286280,David,Hughes,M,707 Butler Parkways Apt. 747,Omaha,NE,68117,41.2064,-95.9953,518429,"Surveyor, land/geomatics",10/10/1995
3598895972308780,Kenneth,Richards,M,994 Livingston Extensions Suite 918,Norwalk,OH,44857,41.2403,-82.6078,23805,Copy,2/22/1970
4003989662068500,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,2/8/1989
4005676619255470,William,Perry,M,458 Phillips Island Apt. 768,Denham Springs,LA,70726,30.459,-90.9027,71335,Herbalist,5/31/1994
4060579726528230,Steven,Sanders,M,25955 Amy Via,Ozawkie,KS,66070,39.2136,-95.4404,2661,Theatre director,11/14/1948
4099707841315750,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",7/7/1975
4128027264554080,Kyle,Park,M,7507 Larry Passage Suite 859,Mount Perry,OH,43760,39.8788,-82.188,1831,Barrister's clerk,10/18/1953
4134456652433440,Lawrence,Ellis,M,1471 Alicia Flat Apt. 993,Springfield Gardens,NY,11413,40.6645,-73.7559,38912,Production manager,11/7/1961
4147608975828480,Edward,Tapia,M,354 Gutierrez Gateway,Comfrey,MN,56019,44.1111,-94.9134,914,Health and safety adviser,7/26/1944
4149238353975790,Tanner,Carroll,M,494 Burke Ports,Cokeburg,PA,15324,40.1008,-80.0652,632,Dealer,4/8/1989
4157213332670150,Bryan,Gill,M,48635 Paul Hills,Gaines,MI,48436,42.8813,-83.8855,3764,Veterinary surgeon,8/3/1966
4158945090781620,Justin,Bell,M,5323 Walker Island,Pittsburgh,PA,15217,40.4308,-79.9205,687276,"Scientist, marine",10/19/1973
4170689372027570,Samuel,Frey,M,830 Myers Plaza Apt. 384,Edmond,OK,73034,35.6665,-97.4798,116001,Media buyer,5/10/1993
4173950183554600,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,10/5/1978
4228411452607670,Aaron,Stewart,M,400 Zuniga Pine,Winthrop,ME,4364,44.3229,-69.9576,6025,Advertising account planner,4/22/1995
4229733778084040,Tyler,Mills,M,7838 Jason Squares,Elizabethtown,KY,42701,37.6848,-85.8784,48194,Surgeon,5/3/1990
4239552724014400,Carl,Hernandez,M,9134 Darryl Flat Suite 916,Paulding,OH,45879,41.141,-84.5722,6284,Secondary school teacher,3/27/1936
4254074738931270,Gary,Hall,M,69085 Short Shores,Allentown,NY,14707,42.0737,-78.0594,239,Radio producer,5/2/1956
4260059589824230,Aaron,Rogers,M,969 Huerta Path Apt. 270,Valentine,NE,69201,42.8062,-100.6215,4005,Network engineer,3/15/1945
4266200684857210,Joshua,Bryant,M,5452 Patricia Inlet Apt. 280,Nelson,NE,68961,40.201,-98.0684,732,Television/film/video producer,12/13/1956
4302475216404890,Daniel,Cain,M,384 Newman Forks Apt. 370,Belmond,IA,50421,42.8511,-93.62,3032,Community pharmacist,8/8/1964
4302480582202070,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,5/25/1995
4308156300921050,William,Marshall,M,454 Sawyer Forks Apt. 231,Collegeville,MN,56321,45.5783,-94.4199,1536,Farm manager,2/18/1981
4334230547694630,Scott,Martin,M,7483 Navarro Flats,Freedom,WY,83120,43.0172,-111.0292,471,"Education officer, museum",8/2/1967
4342532437704180,Kevin,Elliott,M,1852 Vincent Isle Suite 328,Newark Valley,NY,13811,42.2281,-76.1625,4354,Further education lecturer,2/16/1994
4344955088481390,Christopher,Rodgers,M,30587 Fox Shores Apt. 627,Fenelton,PA,16034,40.8555,-79.7372,2054,Communications engineer,9/29/1976
4348786085525520,John,Nichols,M,862 Anderson Highway,Bryant,WI,54418,45.203,-88.9983,1080,Information systems manager,1/8/1979
4364010865167170,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,3/12/1997
4365382885912350,Robert,Goodman,M,956 Paul Fields Suite 108,Orr,MN,55771,48.1439,-92.8561,1680,Horticultural therapist,12/10/1976
4377338765909710,Nicholas,Mcmahon,M,2123 Jonathan Falls Suite 753,Heiskell,TN,37754,36.115,-84.0438,4729,"Geologist, wellsite",4/19/1982
4378993458389620,Travis,Hayes,M,1561 Chase Grove,Conway,NH,3818,43.9742,-71.1503,3807,Surgeon,10/25/1999
4412720572684930,Richard,Marshall,M,295 Page Creek Suite 181,Greenbush,VA,23357,37.7681,-75.6664,776,Psychiatrist,11/17/1949
4423489490781410,Christopher,Ortega,M,5045 Emily Wall,Princeton,IA,52768,41.6858,-90.3706,1426,Agricultural consultant,3/6/1957
4446368897795790,Ryan,Joseph,M,8850 Jessica Center,Atlantic,VA,23303,37.9073,-75.5089,741,"Geologist, engineering",8/17/1986
4451952084362890,Joseph,Davis,M,941 Adam Stravenue,Nazareth,TX,79063,34.5444,-102.1069,686,Petroleum engineer,7/30/1980
4474324669797120,Matthew,Russell,M,168 Michael Coves Suite 343,June Lake,CA,93529,37.7773,-119.0825,633,Health service manager,9/9/1927
4492491748959010,Jonathan,Byrd,M,5554 Mack Meadows,Premier,WV,24878,37.3752,-81.6539,337,Advice worker,10/17/1986
4501449508569480,Paul,Wade,M,2306 Clark Ranch Suite 515,Ferney,SD,57439,45.329,-98.0837,52,Bookseller,5/22/1990
4518350514020530,Christopher,Gregory,M,9579 Porter Tunnel,Wauchula,FL,33873,27.5517,-81.8074,14742,Teaching laboratory technician,2/26/1993
4555104582813470,Chris,Daniel,M,025 White Fork Apt. 633,Rock Glen,PA,18246,40.954,-76.1747,143,Health and safety adviser,2/19/1982
4610050989831290,James,Lynch,M,5155 Mary Common Apt. 927,Utica,PA,16362,41.4798,-79.9403,1102,Garment/textile technologist,7/8/1989
4669558618943760,Daniel,Hernandez,M,7340 Mcgrath Islands,Greenport,NY,11944,41.1039,-72.3674,4299,Broadcast presenter,10/26/1968
4671727014157740,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,7/25/1955
4682744518117230,Gregory,Webster,M,66035 Benjamin Villages,Syracuse,MO,65354,38.6547,-92.8929,628,"Radiographer, diagnostic",12/18/1961
4683520018489350,Charles,Carrillo,M,17547 Stephen Turnpike Apt. 846,Hawthorne,CA,90250,33.9143,-118.3493,93193,"Editor, magazine features",4/19/1995
4708992452821230,Jared,Walters,M,3326 Hannah Fords,Cord,AR,72524,35.8184,-91.3375,376,"Designer, ceramics/pottery",9/8/1938
4710792708725660,Justin,Bell,M,954 Green Wall,Churubusco,IN,46723,41.229,-85.3244,7692,"Research officer, trade union",12/13/1986
4713464490314800,Wesley,Parker,M,7452 Browning Port,Mc Intosh,SD,57641,45.7084,-101.1546,295,"Designer, industrial/product",1/26/1981
4725673654161310,Alex,White,M,874 Fred Knolls Apt. 609,Orient,NY,11957,41.1437,-72.2879,743,Video editor,9/19/1968
4734310647841290,Mark,Pennington,M,4940 Donald Throughway Apt. 219,Vacaville,CA,95688,38.3847,-121.9887,99475,Clinical cytogeneticist,6/25/1970
4764202053279780,Derek,Jones,M,198 Candace Plaza,Diamond,OH,44412,41.0935,-81.0425,2644,Air cabin crew,1/6/1981
4777065439639720,Peter,Caldwell,M,08966 Beltran Route Suite 905,Oaks,PA,19456,40.1334,-75.4536,737,Oceanographer,4/24/1987
4800395067176710,Daniel,Owens,M,88794 Mandy Lodge Apt. 874,Howells,NE,68641,41.6964,-96.9858,1063,Research scientist (maths),4/2/1928
4822367783500450,Christopher,Farrell,M,97070 Anderson Land,Haines City,FL,33844,28.0758,-81.5929,33804,Exercise physiologist,1/1/1991
4839615922685390,Phillip,Robertson,M,85344 Smith Gateway Apt. 280,Harrodsburg,IN,47434,39.013,-86.5457,76,Social researcher,5/6/1955
4841313716651060,Omar,Gay,M,2161 Blankenship Freeway,West Hartford,VT,5084,43.7185,-72.4439,140,"Development worker, community",10/28/1989
4879265611163280,Collin,Brown,M,995 Benjamin Bypass,Du Pont,GA,31630,31,-82.8555,419,Advertising account executive,10/28/1990
4914700582394230,John,Williams,M,8929 Phillips Corners Suite 259,Harmony,PA,16037,40.8496,-80.1381,4589,Bookseller,5/1/1956
4917187576956390,Joel,Rivera,M,121 Solis Summit Apt. 934,Tryon,OK,74875,35.8759,-96.9623,1165,"Psychotherapist, child",11/11/1944
4933461930348830,Richard,Carter,M,5097 Martin Ridges,Minneapolis,MN,55403,44.9673,-93.2828,1022298,Chemical engineer,9/29/1976
4935858973307490,Lance,Wagner,M,6003 Brady Shoal Apt. 449,Irwinton,GA,31042,32.8088,-83.174,1841,Film/video editor,6/1/1975
4972228199573980,Brian,Hogan,M,3316 Cindy Land,Lane,OK,74555,34.2691,-95.9685,861,Quantity surveyor,4/8/1960
5127412150261030,David,Campbell,M,2989 Murray Inlet,Washington,DC,20017,38.9367,-76.994,601723,"Psychotherapist, child",2/4/1991
5130484058948420,Ronald,White,M,25713 Hamilton Grove Apt. 903,Beaverdam,OH,45808,40.8314,-83.9758,349,Museum/gallery conservator,12/25/1978
5144043920225210,Dakota,Fowler,M,16220 Joseph Point Suite 096,Mountain City,TN,37683,36.4657,-81.814,13021,Tree surgeon,7/17/2001
5152054598359920,Jim,Johnson,M,868 Brady Mill Apt. 837,Gretna,LA,70056,29.8872,-90.0331,55581,Biomedical scientist,9/12/1972
5301645381939410,Joe,Allen,M,368 Rollins Fort Apt. 076,Aurora,CO,80019,39.7656,-104.7069,389246,Industrial/product designer,8/7/1938
5359543825610250,Michael,Francis,M,1833 Jeanette Stravenue,Belgrade,MT,59714,45.7801,-111.1439,18182,"Engineer, drilling",6/29/1975
5388659976630690,Charles,Preston,M,5364 William Harbor,Seneca,WI,54654,43.2064,-90.9405,153,Quantity surveyor,2/14/1962
5410056176712190,Jeffrey,Krause,M,4742 Alexandria Mountain,New Franken,WI,54229,44.5592,-87.8235,4306,Art therapist,10/19/1989
5501083170975650,Wayne,Payne,M,587 Bradley Inlet Suite 281,Cuyahoga Falls,OH,44223,41.1464,-81.5107,47772,Equities trader,1/4/1966
5540636818935080,Kenneth,Foster,M,329 Michael Extension,Lawrence,MA,1843,42.6911,-71.1605,76383,Geoscientist,4/4/1985
5559857416065240,Jack,Hill,M,5916 Susan Bridge Apt. 939,Grenada,CA,96038,41.6125,-122.5258,589,Systems analyst,12/21/1945
5580563567307100,Stanley,Dickson,M,078 Alex Fields,Smock,PA,15480,39.9961,-79.7678,1946,Charity fundraiser,6/21/1990
5596347693144590,Joseph,Moody,M,5901 Foster Pine,Kenner,LA,70062,29.9912,-90.2479,68211,"Engineer, petroleum",4/23/1941
6011149206456990,Jeffrey,White,M,8617 Holmes Terrace Suite 651,Tuscarora,MD,21790,39.2667,-77.5101,100,"Production assistant, television",12/11/1979
6011197122270050,Vincent,Ward,M,06730 Joshua Isle Suite 555,North Brookfield,MA,1535,42.2665,-72.0821,4680,Field seismologist,4/3/1986
6011231546538390,Johnny,Bennett,M,321 Camacho Causeway,Boonton,NJ,7005,40.9115,-74.414,15269,"Psychologist, sport and exercise",7/5/1993
6011252220172070,Melvin,Wright,M,210 Dean Causeway Suite 130,Alton,IA,51003,42.9782,-96.0173,1700,"Engineer, land",12/19/2001
6011305591981270,Daniel,Jones,M,290 Kathryn Fall,Huntsville,AL,35803,34.6205,-86.551,190178,"Engineer, automotive",6/6/1959
6011348830550190,Samuel,Johnston,M,16285 Jessica Lights,Birmingham,AL,35229,33.4629,-86.7904,493806,Musician,7/12/1980
6011360759745860,Steven,Williams,M,231 Flores Pass Suite 720,Edinburg,VA,22824,38.8432,-78.6003,6018,"Designer, multimedia",8/21/1947
6011366578560240,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,17051,40.5046,-77.7186,4653,Nutritional therapist,7/1/1997
6011382886333460,Martin,Duarte,M,6251 Payne Flats Apt. 581,Luzerne,MI,48636,44.6001,-84.2931,864,General practice doctor,5/4/1942
6011477612335390,Anthony,Roberts,M,95488 Cabrera Well,Maria Stein,OH,45860,40.4062,-84.5076,2274,"Designer, television/film set",12/17/1943
6011492816282590,Gary,Barnes,M,2970 Flores Brooks,Smackover,AR,71762,33.3398,-92.7442,2501,Financial adviser,6/11/1986
6011552879910390,Robert,Long,M,529 Joshua Knoll Apt. 511,Lonetree,WY,82936,41.0552,-110.1603,49,Research scientist (physical sciences),7/5/1981
6011581063717660,Jerry,Perkins,M,3867 Susan Corners Apt. 883,Brashear,MO,63533,40.1959,-92.4333,805,Private music teacher,6/27/1970
6011603272871600,Robert,Holland,M,431 Tracy Expressway,Milner,GA,30257,33.141,-84.1759,4138,Field seismologist,5/16/1969
6011706277606000,Scott,Sullivan,M,776 Martin Ridge,Newton,NH,3858,42.8678,-71.042,4603,"Therapist, music",12/7/1952
6011917798331150,William,Johnson,M,50843 Vincent Mission,South Londonderry,VT,5155,43.1699,-72.8515,828,Scientific laboratory technician,8/30/1957
6011934240159560,Joshua,Cohen,M,426 Mark Ports,Brooklin,ME,4616,44.2541,-68.5565,824,"Loss adjuster, chartered",11/2/1974
6011999606625820,Ronald,Carson,M,870 Rocha Drive,Harrington Park,NJ,7640,40.9918,-73.98,4664,"Radiographer, diagnostic",6/30/1965
6502195877055600,Nathan,Byrd,M,155 Gregory Mount Suite 791,Red Cliff,CO,81649,39.4584,-106.3851,277,Human resources officer,4/3/1985
6511349151405430,Robert,Nguyen,M,74835 Garner Point,Ruth,NV,89319,39.3426,-114.8859,450,Interpreter,8/24/1946
6515067575568360,Kevin,Pena,M,2674 Bentley Radial,Damascus,VA,24236,36.6403,-81.7776,3085,Land/geomatics surveyor,10/15/1990
6517217825320610,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,39665,31.6453,-90.1801,1196,"Librarian, academic",6/11/1958
6523180720198790,Alan,Taylor,M,560 Molina Path,Oakdale,NY,11769,40.7382,-73.1297,9506,"Biochemist, clinical",4/13/1953
6526448584969860,Nathan,Stewart,M,63502 Brown Road Apt. 318,West Long Branch,NJ,7764,40.2878,-74.0162,8097,Mechanical engineer,2/18/1964
6526777409109790,Michael,Garner,M,0157 Samuel Mission Suite 379,South Richmond Hill,NY,11419,40.6868,-73.823,47211,Site engineer,2/1/1937
6539653032686890,Samuel,Short,M,23383 Denise Pine Apt. 099,Sacramento,CA,95842,38.6865,-121.3494,757530,Soil scientist,9/19/1966
6540981358631300,Bryan,Torres,M,152 James Centers Apt. 768,Detroit,MI,48221,42.426,-83.15,673342,Retail manager,6/19/1967
6544734391390260,John,Myers,M,701 Wilson Divide,Highland,IN,46322,41.55,-87.4569,23727,Community arts worker,2/8/1982
6547670341037170,Bryce,Joseph,M,148 Baker Field,Chester Heights,PA,19017,39.8839,-75.4669,348,Management consultant,5/5/1945
6550399784335730,Harry,Mckee,M,95351 Sullivan Viaduct Apt. 239,Port Charlotte,FL,33981,26.9379,-82.2388,79008,Quantity surveyor,8/31/1984
6564459919350820,Douglas,Willis,M,619 Jeremy Garden Apt. 681,Benton,WI,53803,42.5545,-90.3508,1306,Public relations officer,9/10/1958
6569097840281280,Steven,Johnson,M,7470 John Tunnel Suite 937,Aurora,CO,80014,39.6662,-104.835,389246,"Scientist, marine",12/12/1969
6592243974328230,Philip,Hart,M,97405 Vazquez Plains,Montgomery,AL,36111,32.3374,-86.2715,214703,"Chemist, analytical",10/7/1994
6596735789587920,Spencer,Williams,M,1145 Tony Drive Suite 080,Watertown,MN,55388,44.9595,-93.8482,5619,Licensed conveyancer,1/15/1959
6597248210463120,Kyle,Wright,M,610 Samantha Park Suite 149,Whittemore,IA,50598,43.0261,-94.4064,912,Optometrist,5/16/1968
6597888193422450,Bill,Lane,M,4725 Hurst Curve Apt. 634,Holliday,TX,76366,33.6751,-98.6576,2317,Chief Technology Officer,8/23/1964
4040099974063060000,Jeffrey,Lewis,M,24255 Bryan Square,Palermo,ND,58769,48.3396,-102.24,229,Administrator,3/20/1983
4092452671396160000,Jeffrey,Vargas,M,478 Alexandria Mount,Bolton,NC,28423,34.3091,-78.3372,2290,"Engineer, biomedical",12/7/1945
4102003771126570000,William,Fitzgerald,M,715 Courtney Pike Suite 932,Keller,TX,76248,32.9276,-97.2489,95035,Probation officer,6/13/1987
4180192513916040000,Brian,Ray,M,055 Stephanie Turnpike Suite 559,Walkertown,NC,27051,36.18,-80.1629,7369,TEFL teacher,2/3/1927
4208110975550360000,David,Bonilla,M,82073 Jessica Camp,West Green,GA,31567,31.6143,-82.7243,782,Audiological scientist,1/16/1982
4223708906367570000,Adam,Riddle,M,27718 Mason Bypass,Mount Saint Joseph,OH,45051,39.0965,-84.6431,177,Exhibition designer,5/30/1974
4225990116481260000,Brian,Simpson,M,2711 Duran Pines,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,12/3/1966
4243521033756700000,Jose,Jones,M,492 West Crossing,Clarion,PA,16214,41.2123,-79.3773,10127,Broadcast journalist,3/20/1956
4244953610136700000,Christopher,Odom,M,81446 Nicole Highway Apt. 874,Richland,NJ,8350,39.485,-74.8776,825,Licensed conveyancer,7/6/1991
4255397449664180000,George,Smith,M,7377 Walton Extensions Apt. 979,Dallas,TX,75236,32.69,-96.9177,1263321,"Designer, interior/spatial",9/27/1952
4257110907449560000,Ryan,Anderson,M,254 Webster Harbor,Waukau,WI,54980,43.9886,-88.7712,149,"Engineer, building services",2/15/2000
4292743669224710000,Michael,Williams,M,35822 Clayton Street Apt. 679,Great Mills,MD,20634,38.2674,-76.4954,5927,Art therapist,6/9/1973
4292902571056970000,Jeffrey,Smith,M,135 Joseph Mountains,Sula,MT,59871,45.8433,-113.8748,218,"Therapist, horticultural",8/16/1995
4301028321766220000,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,10/26/1978
4311368326621410000,Phillip,Delacruz,M,26678 Lisa Locks Apt. 904,Iliff,CO,80736,40.7692,-103.0968,648,Community arts worker,9/21/1969
4312133045694600000,Julian,Price,M,086 Pierce Cove,Pikesville,MD,21208,39.3764,-76.729,33917,Company secretary,6/12/1977
4355790796238260000,Tanner,Davis,M,2632 Stevens Light Apt. 213,Payson,IL,62360,39.8153,-91.2627,1656,Exhibition designer,8/4/1969
4379260813815970000,Thomas,Jenkins,M,93914 Gregory Via,Oakland,CA,94619,37.7878,-122.1884,381459,Barista,1/3/1974
4390966588600990000,Kyle,Simmons,M,8149 Harris Divide,Oklahoma City,OK,73134,35.6174,-97.5583,640470,Advertising copywriter,6/24/1966
4410582919485060000,David,Cole,M,7955 Allen Orchard Apt. 336,Springfield,GA,31329,32.3697,-81.3618,9034,"Therapist, occupational",3/2/1969
4426075337087310000,Kyle,James,M,621 Smith Hollow Apt. 738,Topeka,KS,66616,39.0645,-95.6413,163415,Clinical cytogeneticist,6/25/1975
4428780983793650000,Richard,Waters,M,7683 Natasha Way Apt. 945,Waukesha,WI,53186,42.9993,-88.2196,95015,"Therapist, occupational",1/2/1946
4457732997086320000,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832,Immigration officer,5/19/1987
4469777115158230000,Gregory,Graham,M,4005 Dana Glens,Methuen,MA,1844,42.728,-71.181,47249,Market researcher,11/22/1980
4497913965512790000,Scott,Edwards,M,838 Amy Street Suite 107,Pembroke,NC,28372,34.6902,-79.1834,14783,Hospital doctor,11/7/1955
4536996888716060000,Nathan,Mendoza,M,767 Adam Mill Apt. 115,Espanola,NM,87533,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,7/18/1972
4653178848915020000,Robert,Hall,M,371 Anthony Trail Suite 354,Glade Spring,VA,24340,36.7779,-81.7676,5657,Clinical psychologist,4/29/1987
4659625317833440000,Richard,Moore,M,56261 Keith Plaza,Clinton,IN,47842,39.6591,-87.4208,10085,Hospital doctor,11/18/1964
4666314527820880000,Guy,Thompson,M,5812 Ramos Oval Suite 598,Ravenna,NE,68869,41.0233,-98.9041,2202,"Solicitor, Scotland",6/21/1974
4689147265057940000,Steven,Brooks,M,2622 Reynolds Isle,Manley,NE,68403,40.9207,-96.168,206,Human resources officer,10/4/1967
4710826438164840000,Juan,Henry,M,9795 Lori Island Suite 346,Turner,MT,59542,48.8328,-108.3961,192,Further education lecturer,1/4/1964
4715741951931160000,Robert,Drake,M,463 Willie Estates,Burbank,OK,74633,36.6966,-96.7869,471,Sub,3/30/1941
4756039869079880000,Francisco,Hernandez,M,980 Smith Gardens,Gainesville,TX,76240,33.6547,-97.1583,26120,"Engineer, manufacturing",1/6/1954
4798937978667550000,Robert,Williams,M,09419 Lewis Rapids,Bay City,MI,48706,43.6088,-83.953,67858,Water quality scientist,3/13/1995
4855488158131690000,Jeremy,Roberson,M,25887 Martin Inlet,Graniteville,VT,5654,44.1554,-72.4847,970,Agricultural consultant,9/29/1993
4855853415727300000,Justin,Aguilar,M,184 Miller Manors,Wittenberg,WI,54499,44.8232,-89.1665,3223,Senior tax professional/tax inspector,6/30/1954
4890424426862850000,Jeremy,Whitney,M,0371 Aimee Neck Suite 856,Sacramento,CA,95827,38.5662,-121.3286,757530,Magazine features editor,4/30/1979
4897067971111200000,Randy,Wood,M,542 Howe Mission Apt. 092,Port Richey,FL,34668,28.3011,-82.6927,42619,Environmental education officer,10/7/1975
4906628655840910000,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,2/13/1987
4911818930706640000,Jeremy,Chavez,M,01770 Kevin Lodge Suite 190,Mesa,AZ,85201,33.4317,-111.8469,478404,Landscape architect,11/8/1940
4956828990005110000,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,12/21/1980
4958589671582720000,Aaron,Pena,M,793 Hooper Tunnel Suite 154,Burke,VA,22015,38.7894,-77.2818,43102,Health visitor,11/27/1950
4980323467523540000,Patrick,Massey,M,7812 Shane Shoals Apt. 607,North Haverhill,NH,3774,44.0978,-72.0191,1966,Structural engineer,10/27/1947
4992346398065150000,Benjamin,Kim,M,920 Patrick Light,Mc Nabb,IL,61335,41.173,-89.2187,532,Audiological scientist,1/9/1956
